id,name,linkedin_url,website,geography,industry,company_headcount,employees_on_linkedin,companyId
305,Pearson's Candy Company,https://www.linkedin.com/sales/accounts/insights?companyId=10357645,http://pearsonscandy.com,Greater Minneapolis-St. Paul Area,Consumer Goods,201-500,45 employees on LinkedIn,10357645
306,"Sterlingwear of Boston, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=1199667,http://www.sterlingwear.com,Greater Boston Area,Consumer Goods,201-500,25 employees on LinkedIn,1199667
307,G,https://www.linkedin.com/sales/accounts/insights?companyId=1910594,http://www.gsmetal.com/,"Cleveland/Akron, Ohio Area",Consumer Goods,201-500,36 employees on LinkedIn,1910594
308,Quality Brands,https://www.linkedin.com/sales/accounts/insights?companyId=2913902,https://www.qbdist.com,Greater Omaha Area,Consumer Goods,201-500,58 employees on LinkedIn,2913902
309,Doheny's LLC,https://www.linkedin.com/sales/accounts/insights?companyId=3616953,http://www.doheny.com/,Greater Chicago Area,Consumer Goods,201-500,42 employees on LinkedIn,3616953
310,American Spraytech LLC,https://www.linkedin.com/sales/accounts/insights?companyId=8865739,http://www.americanspraytech.com,Greater New York City Area,Consumer Goods,201-500,47 employees on LinkedIn,8865739
311,Monessen Hearth Systems,https://www.linkedin.com/sales/accounts/insights?companyId=891187,http://www.mhsc.com,"Lexington, Kentucky Area",Consumer Goods,201-500,32 employees on LinkedIn,891187
312,Farmers Investment Co / Green Valley Pecan Company,https://www.linkedin.com/sales/accounts/insights?companyId=791782,http://www.greenvalleypecan.com/,"Tucson, Arizona Area",Consumer Goods,201-500,45 employees on LinkedIn,791782
313,"Turning Point Brands, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=7973623,http://www.turningpointbrands.com,,Consumer Goods,201-500,39 employees on LinkedIn,7973623
314,Lenox Collections,https://www.linkedin.com/sales/accounts/insights?companyId=8264,,Greater Philadelphia Area,Consumer Goods,201-500,15 employees on LinkedIn,8264
315,Marquis®,https://www.linkedin.com/sales/accounts/insights?companyId=1723366,http://www.marquisspas.com,"Portland, Oregon Area",Consumer Goods,201-500,30 employees on LinkedIn,1723366
316,5 Star Nutrition LLC,https://www.linkedin.com/sales/accounts/insights?companyId=29068113,http://5starnutritionusa.com/,"Austin, Texas Area",Consumer Goods,201-500,19 employees on LinkedIn,29068113
317,Golden Temple,https://www.linkedin.com/sales/accounts/insights?companyId=449742,http://www.goldentemple.com,United States,Consumer Goods,201-500,87 employees on LinkedIn,449742
318,Elmer Chocolate,https://www.linkedin.com/sales/accounts/insights?companyId=3838722,http://www.elmerchocolate.com,Greater New Orleans Area,Consumer Goods,201-500,26 employees on LinkedIn,3838722
319,The Beistle Company,https://www.linkedin.com/sales/accounts/insights?companyId=6289010,http://www.beistle.com,"Harrisburg, Pennsylvania Area",Consumer Goods,201-500,66 employees on LinkedIn,6289010
320,Metro Tv,https://www.linkedin.com/sales/accounts/insights?companyId=3972779,,,Consumer Goods,201-500,208 employees on LinkedIn,3972779
321,Fairfield Processing Corporation,https://www.linkedin.com/sales/accounts/insights?companyId=2446030,http://www.fairfieldworld.com,Greater St. Louis Area,Consumer Goods,201-500,37 employees on LinkedIn,2446030
322,Hallmark Floors,https://www.linkedin.com/sales/accounts/insights?companyId=2431160,http://www.hallmarkfloors.com/,Greater Los Angeles Area,Consumer Goods,201-500,18 employees on LinkedIn,2431160
323,High Falls Brewing Company,https://www.linkedin.com/sales/accounts/insights?companyId=101830,,"Rochester, New York Area",Consumer Goods,201-500,31 employees on LinkedIn,101830
324,ALCOM LLC,https://www.linkedin.com/sales/accounts/insights?companyId=10377103,http://www.alcomusa.com,"Lewiston/Auburn, Maine Area",Consumer Goods,201-500,41 employees on LinkedIn,10377103
325,Griffin Brothers Companies,https://www.linkedin.com/sales/accounts/insights?companyId=1146249,http://www.griffinbrothers.com,"Charlotte, North Carolina Area",Consumer Goods,201-500,52 employees on LinkedIn,1146249
326,Organic Milling,https://www.linkedin.com/sales/accounts/insights?companyId=146999,,Greater Los Angeles Area,Consumer Goods,201-500,48 employees on LinkedIn,146999
327,Seaford School District,https://www.linkedin.com/sales/accounts/insights?companyId=6019783,,,Consumer Goods,201-500,226 employees on LinkedIn,6019783
328,KWC America,https://www.linkedin.com/sales/accounts/insights?companyId=7956285,http://www.kwc.com/us-english/home.html,"Greater Nashville Area, TN",Consumer Goods,201-500,9 employees on LinkedIn,7956285
329,Rayovac Pro Line Hearing Aid Batteries North America,https://www.linkedin.com/sales/accounts/insights?companyId=10537741,http://www.thepowerofhearing.com,"Madison, Wisconsin Area",Consumer Goods,201-500,11 employees on LinkedIn,10537741
330,American Smart Home,https://www.linkedin.com/sales/accounts/insights?companyId=18029026,http://www.americansmarthome.com,"Orange County, California Area",Consumer Goods,201-500,6 employees on LinkedIn,18029026
331,"RHE Hatco, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=6758560,,Dallas/Fort Worth Area,Consumer Goods,201-500,,6758560
332,Cellynne Corporation,https://www.linkedin.com/sales/accounts/insights?companyId=369434,http://www.cellynne.com,"Lakeland, Florida Area",Consumer Goods,201-500,21 employees on LinkedIn,369434
333,RNA CORPORATION,https://www.linkedin.com/sales/accounts/insights?companyId=3530034,http://www.rnacorporation.com,Greater Chicago Area,Consumer Goods,201-500,33 employees on LinkedIn,3530034
334,"PetAg, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=2463454,https://www.petag.com/,Greater Chicago Area,Consumer Goods,201-500,30 employees on LinkedIn,2463454
335,FloraCraft Corp.,https://www.linkedin.com/sales/accounts/insights?companyId=1404516,http://www.floracraft.com,"Greater Grand Rapids, Michigan Area",Consumer Goods,201-500,62 employees on LinkedIn,1404516
336,Masco Support Services,https://www.linkedin.com/sales/accounts/insights?companyId=6541570,http://www.masco.com,"Charlotte, North Carolina Area",Consumer Goods,201-500,24 employees on LinkedIn,6541570
337,Whitehall Products,https://www.linkedin.com/sales/accounts/insights?companyId=96512,,United States,Consumer Goods,201-500,44 employees on LinkedIn,96512
338,MMF Industries,https://www.linkedin.com/sales/accounts/insights?companyId=83624,,Greater Chicago Area,Consumer Goods,201-500,39 employees on LinkedIn,83624
339,Roaring Spring Paper Products,https://www.linkedin.com/sales/accounts/insights?companyId=2593983,http://www.rspaperproducts.com,"Altoona, Pennsylvania Area",Consumer Goods,201-500,31 employees on LinkedIn,2593983
340,"Sun Bulb Company, Inc. - Better Gro Companies LLC",https://www.linkedin.com/sales/accounts/insights?companyId=2538715,http://www.better-gro.com,"Punta Gorda, Florida Area",Consumer Goods,201-500,12 employees on LinkedIn,2538715
341,Kabinart™ Cabinetry,https://www.linkedin.com/sales/accounts/insights?companyId=24599325,http://www.kabinart.com,"Greater Nashville Area, TN",Consumer Goods,201-500,16 employees on LinkedIn,24599325
342,Rena Ware,https://www.linkedin.com/sales/accounts/insights?companyId=18152094,http://www.renaware.com,Greater Seattle Area,Consumer Goods,201-500,75 employees on LinkedIn,18152094
343,"SK USA, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=2403369,http://www.sk-usa.com,,Consumer Goods,201-500,19 employees on LinkedIn,2403369
344,"Allied Aerofoam Products, LLC",https://www.linkedin.com/sales/accounts/insights?companyId=10597793,http://www.alliedaerofoam.com/,"Tampa/St. Petersburg, Florida Area",Consumer Goods,201-500,36 employees on LinkedIn,10597793
345,LICKS® Pill-Free Solutions,https://www.linkedin.com/sales/accounts/insights?companyId=7584470,http://www.lickspillfree.com,Greater Chicago Area,Consumer Goods,201-500,16 employees on LinkedIn,7584470
346,The Meow Mix Company,https://www.linkedin.com/sales/accounts/insights?companyId=86586,,Greater New York City Area,Consumer Goods,201-500,25 employees on LinkedIn,86586
347,"Indio Products, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=3129155,http://www.indioproducts.com,Greater Los Angeles Area,Consumer Goods,201-500,26 employees on LinkedIn,3129155
348,R. H. Foster,https://www.linkedin.com/sales/accounts/insights?companyId=3296518,http://www.rhfoster.com/,"Bangor, Maine Area",Consumer Goods,201-500,83 employees on LinkedIn,3296518
349,Sunex Tools,https://www.linkedin.com/sales/accounts/insights?companyId=22115543,http://sunextools.com/,"Greenville, South Carolina Area",Consumer Goods,201-500,24 employees on LinkedIn,22115543
350,Anderson Fabrics,https://www.linkedin.com/sales/accounts/insights?companyId=467072,http://www.andersonfabrics.com,"Grand Forks, North Dakota Area",Consumer Goods,201-500,38 employees on LinkedIn,467072
351,Span Packaging Services is now Multi-Pack Solutions,https://www.linkedin.com/sales/accounts/insights?companyId=708322,http://www.multipacksolutions.com,"Greenville, South Carolina Area",Consumer Goods,201-500,14 employees on LinkedIn,708322
352,"Harold Levinson Associates, LLC",https://www.linkedin.com/sales/accounts/insights?companyId=8893494,http://www.hladistributors.net,Greater New York City Area,Consumer Goods,201-500,96 employees on LinkedIn,8893494
353,"Branding Iron Holdings, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=5411300,http://bih-us.com/,United States,Consumer Goods,201-500,35 employees on LinkedIn,5411300
354,FabriClean Supply Inc,https://www.linkedin.com/sales/accounts/insights?companyId=9461330,https://www.fabricleansupply.com,Dallas/Fort Worth Area,Consumer Goods,201-500,27 employees on LinkedIn,9461330
355,The Finial Company,https://www.linkedin.com/sales/accounts/insights?companyId=3776387,http://www.thefinialcompany.com,,Consumer Goods,201-500,5 employees on LinkedIn,3776387
356,Thorogood Shoes,https://www.linkedin.com/sales/accounts/insights?companyId=10360120,http://www.thorogoodshoes.com,"Wausau, Wisconsin Area",Consumer Goods,201-500,8 employees on LinkedIn,10360120
357,Woods Industries,https://www.linkedin.com/sales/accounts/insights?companyId=71999,,"Indianapolis, Indiana Area",Consumer Goods,201-500,21 employees on LinkedIn,71999
358,Milorganite,https://www.linkedin.com/sales/accounts/insights?companyId=3498014,http://www.milorganite.com,Greater Milwaukee Area,Consumer Goods,201-500,2 employees on LinkedIn,3498014
359,CWP Cabinetry,https://www.linkedin.com/sales/accounts/insights?companyId=5102891,http://www.cwpcabinetry.com/,"Roanoke, Virginia Area",Consumer Goods,201-500,11 employees on LinkedIn,5102891
360,Arrow Fabricated Tubing,https://www.linkedin.com/sales/accounts/insights?companyId=8035916,http://www.arrowtube.com,Dallas/Fort Worth Area,Consumer Goods,201-500,42 employees on LinkedIn,8035916
361,Raybern Foods,https://www.linkedin.com/sales/accounts/insights?companyId=6446141,http://www.rayberns.com,United States,Consumer Goods,201-500,32 employees on LinkedIn,6446141
362,Jobe's Company,https://www.linkedin.com/sales/accounts/insights?companyId=10621344,http://www.jobescompany.com,"Waco, Texas Area",Consumer Goods,201-500,23 employees on LinkedIn,10621344
363,Eder Flag,https://www.linkedin.com/sales/accounts/insights?companyId=3750934,http://www.ederflag.com,Greater Milwaukee Area,Consumer Goods,201-500,19 employees on LinkedIn,3750934
364,Blessed Herbs,https://www.linkedin.com/sales/accounts/insights?companyId=1983460,http://www.blessedherbs.com,Miami/Fort Lauderdale Area,Consumer Goods,201-500,8 employees on LinkedIn,1983460
365,"RPS Products, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=3665294,http://www.rpsproducts.com,Greater Chicago Area,Consumer Goods,201-500,19 employees on LinkedIn,3665294
366,Tillamook Country Smoker,https://www.linkedin.com/sales/accounts/insights?companyId=18471249,http://www.tcsjerky.com,"Portland, Oregon Area",Consumer Goods,201-500,8 employees on LinkedIn,18471249
367,Hawk Corporation,https://www.linkedin.com/sales/accounts/insights?companyId=81761,,"Cleveland/Akron, Ohio Area",Consumer Goods,201-500,20 employees on LinkedIn,81761
368,Hunton Distribution,https://www.linkedin.com/sales/accounts/insights?companyId=9778794,http://www.huntondistribution.com,"Houston, Texas Area",Consumer Goods,201-500,35 employees on LinkedIn,9778794
369,Lighting One,https://www.linkedin.com/sales/accounts/insights?companyId=801478,http://www.lighting-one.com,Greater St. Louis Area,Consumer Goods,201-500,5 employees on LinkedIn,801478
370,"Industrial Opportunities, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=872701,http://www.industrialopportunities.com,"Knoxville, Tennessee Area",Consumer Goods,201-500,24 employees on LinkedIn,872701
371,Carbon Block Technology,https://www.linkedin.com/sales/accounts/insights?companyId=943009,http://www.carbonblocktech.com,"Las Vegas, Nevada Area",Consumer Goods,201-500,20 employees on LinkedIn,943009
372,Tedd Wood Fine Cabinetry,https://www.linkedin.com/sales/accounts/insights?companyId=9427583,http://www.teddwood.com,"Harrisburg, Pennsylvania Area",Consumer Goods,201-500,10 employees on LinkedIn,9427583
373,Aromair Fine Fragrance Company,https://www.linkedin.com/sales/accounts/insights?companyId=17984082,http://www.aromair.com,"Columbus, Ohio Area",Consumer Goods,201-500,28 employees on LinkedIn,17984082
374,Purafilter2000,https://www.linkedin.com/sales/accounts/insights?companyId=747174,http://www.purafilter2000.com,"Las Vegas, Nevada Area",Consumer Goods,201-500,17 employees on LinkedIn,747174
375,Latex International,https://www.linkedin.com/sales/accounts/insights?companyId=624195,http://www.latexintl.com,Greater New York City Area,Consumer Goods,201-500,17 employees on LinkedIn,624195
376,Snap Lock Industries,https://www.linkedin.com/sales/accounts/insights?companyId=1760475,http://www.snaplock.com,Greater Salt Lake City Area,Consumer Goods,201-500,12 employees on LinkedIn,1760475
377,"Henri Studio, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=152919,,Greater Chicago Area,Consumer Goods,201-500,24 employees on LinkedIn,152919
378,Arquest Inc,https://www.linkedin.com/sales/accounts/insights?companyId=151403,,United States,Consumer Goods,201-500,23 employees on LinkedIn,151403
379,"flexi North America, LLC",https://www.linkedin.com/sales/accounts/insights?companyId=17876738,http://www.flexi-northamerica.com/us/,"Charlotte, North Carolina Area",Consumer Goods,201-500,4 employees on LinkedIn,17876738
380,RAB Food Group,https://www.linkedin.com/sales/accounts/insights?companyId=94807,,Greater New York City Area,Consumer Goods,201-500,13 employees on LinkedIn,94807
381,Transformational Beauty,https://www.linkedin.com/sales/accounts/insights?companyId=18126938,http://www.mytransformationalbeauty.com/,"Orange County, California Area",Consumer Goods,201-500,17 employees on LinkedIn,18126938
382,Miquelrius USA,https://www.linkedin.com/sales/accounts/insights?companyId=2757630,http://miquelrius.com,"Allentown, Pennsylvania Area",Consumer Goods,201-500,5 employees on LinkedIn,2757630
383,Connected Cannabis Co.,https://www.linkedin.com/sales/accounts/insights?companyId=27062130,http://connectedcannabisco.com,"Sacramento, California Area",Consumer Goods,201-500,15 employees on LinkedIn,27062130
384,Airtex,https://www.linkedin.com/sales/accounts/insights?companyId=3314870,http://airtex.com,Greater Minneapolis-St. Paul Area,Consumer Goods,201-500,9 employees on LinkedIn,3314870
385,"Garcoa, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=17875906,http://garcoa.com/,Greater Los Angeles Area,Consumer Goods,201-500,26 employees on LinkedIn,17875906
386,Poore Brothers,https://www.linkedin.com/sales/accounts/insights?companyId=47245,,"Phoenix, Arizona Area",Consumer Goods,201-500,10 employees on LinkedIn,47245
387,Mag-Nif Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=1407534,http://www.magnif.com,"Cleveland/Akron, Ohio Area",Consumer Goods,201-500,14 employees on LinkedIn,1407534
388,Rollerblade Inc,https://www.linkedin.com/sales/accounts/insights?companyId=8308154,,,Consumer Goods,201-500,14 employees on LinkedIn,8308154
389,"American Steel Carports, Inc",https://www.linkedin.com/sales/accounts/insights?companyId=9488432,http://www.americansteelinc.com,Dallas/Fort Worth Area,Consumer Goods,201-500,27 employees on LinkedIn,9488432
390,AquaStar Pool Products,https://www.linkedin.com/sales/accounts/insights?companyId=3708653,http://www.AquaStarPoolProducts.com,United States,Consumer Goods,201-500,8 employees on LinkedIn,3708653
391,Tenth Avenue Commerce,https://www.linkedin.com/sales/accounts/insights?companyId=10614156,http://tenthavenuecommerce.com,Greater New York City Area,Consumer Goods,201-500,17 employees on LinkedIn,10614156
392,Wernli AG,https://www.linkedin.com/sales/accounts/insights?companyId=3491518,http://Www.wernli.ch,,Consumer Goods,201-500,5 employees on LinkedIn,3491518
393,Kenmore Direct,https://www.linkedin.com/sales/accounts/insights?companyId=18447854,http://www.searscommercial.com,Greater Seattle Area,Consumer Goods,201-500,35 employees on LinkedIn,18447854
394,CULLIGAN BY WATERCO,https://www.linkedin.com/sales/accounts/insights?companyId=15596827,http://culliganwaterco.com,Greater Chicago Area,Consumer Goods,201-500,33 employees on LinkedIn,15596827
395,Millenia Products Group,https://www.linkedin.com/sales/accounts/insights?companyId=16155364,http://www.milleniaproductsgroup.com,Greater Chicago Area,Consumer Goods,201-500,21 employees on LinkedIn,16155364
396,CompoClay,https://www.linkedin.com/sales/accounts/insights?companyId=1618819,http://www.compoclay.com,Greater Seattle Area,Consumer Goods,201-500,4 employees on LinkedIn,1618819
397,Oddello,https://www.linkedin.com/sales/accounts/insights?companyId=12955598,http://www.oddello.com,"Johnson City, Tennessee Area",Consumer Goods,201-500,22 employees on LinkedIn,12955598
398,"Pet Factory, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=16147805,http://www.petfactory.com,Greater Chicago Area,Consumer Goods,201-500,10 employees on LinkedIn,16147805
399,California Cedar Products Company,https://www.linkedin.com/sales/accounts/insights?companyId=642370,http://calcedar.com/careers/,"Stockton, California Area",Consumer Goods,201-500,9 employees on LinkedIn,642370
400,PoolGearPlus.com,https://www.linkedin.com/sales/accounts/insights?companyId=1462149,http://www.poolgear.com/,"Tampa/St. Petersburg, Florida Area",Consumer Goods,201-500,0 employees on LinkedIn,1462149
401,"Best Plastics, LLC",https://www.linkedin.com/sales/accounts/insights?companyId=515830,http://www.bestplastics.com,Greater New York City Area,Consumer Goods,201-500,4 employees on LinkedIn,515830
402,Psc Fabricating Corp,https://www.linkedin.com/sales/accounts/insights?companyId=4665960,http://pscfabricating.com/,"Louisville, Kentucky Area",Consumer Goods,201-500,24 employees on LinkedIn,4665960
403,Total Fire Group,https://www.linkedin.com/sales/accounts/insights?companyId=124398,,"Dayton, Ohio Area",Consumer Goods,201-500,10 employees on LinkedIn,124398
404,GoodFibers,https://www.linkedin.com/sales/accounts/insights?companyId=16207641,http://good-fibers.com,United States,Consumer Goods,201-500,14 employees on LinkedIn,16207641
405,"QPI-Cincinnati, LLC",https://www.linkedin.com/sales/accounts/insights?companyId=1192129,http://www.qpimo.com,Greater St. Louis Area,Consumer Goods,201-500,9 employees on LinkedIn,1192129
406,Carreiro,https://www.linkedin.com/sales/accounts/insights?companyId=2905848,http://www.carreiro.com.mx,Greater Minneapolis-St. Paul Area,Consumer Goods,201-500,17 employees on LinkedIn,2905848
407,Weaver Leathercraft,https://www.linkedin.com/sales/accounts/insights?companyId=22339818,http://www.weaverleathercraftsupply.com,"Canton, Ohio Area",Consumer Goods,201-500,0 employees on LinkedIn,22339818
408,ORG Home,https://www.linkedin.com/sales/accounts/insights?companyId=3753025,http://orghome.com,"Greater Grand Rapids, Michigan Area",Consumer Goods,201-500,0 employees on LinkedIn,3753025
409,Rodale Press,https://www.linkedin.com/sales/accounts/insights?companyId=5331567,,,Consumer Goods,201-500,7 employees on LinkedIn,5331567
410,Fuller Brands,https://www.linkedin.com/sales/accounts/insights?companyId=1118493,http://fuller.com,United States,Consumer Goods,201-500,4 employees on LinkedIn,1118493
411,Wolverine Brand,https://www.linkedin.com/sales/accounts/insights?companyId=10278447,http://www.wolverine.com/US/en/home,,Consumer Goods,201-500,0 employees on LinkedIn,10278447
412,KWIK Save,https://www.linkedin.com/sales/accounts/insights?companyId=8745000,,,Consumer Goods,201-500,22 employees on LinkedIn,8745000
413,FnS International,https://www.linkedin.com/sales/accounts/insights?companyId=13576573,http://www.fnsinternational.com/,United States,Consumer Goods,201-500,8 employees on LinkedIn,13576573
414,Fortress Manufacturing,https://www.linkedin.com/sales/accounts/insights?companyId=967504,http://www.fortressproducts.com,United States,Consumer Goods,201-500,8 employees on LinkedIn,967504
415,Mark Anthony Brands Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=15727893,http://mikeshard.com,Greater Seattle Area,Consumer Goods,201-500,17 employees on LinkedIn,15727893
416,Compass Group NAD,https://www.linkedin.com/sales/accounts/insights?companyId=8450883,,,Consumer Goods,201-500,64 employees on LinkedIn,8450883
417,Eisco Scientific,https://www.linkedin.com/sales/accounts/insights?companyId=18254418,https://www.eiscolabs.com/,"Rochester, New York Area",Consumer Goods,201-500,3 employees on LinkedIn,18254418
418,Celadon Road,https://www.linkedin.com/sales/accounts/insights?companyId=9467925,http://www.celadonroad.com/,"Providence, Rhode Island Area",Consumer Goods,201-500,35 employees on LinkedIn,9467925
419,PDOC Creative Partners,https://www.linkedin.com/sales/accounts/insights?companyId=9074175,,,Consumer Goods,201-500,9 employees on LinkedIn,9074175
420,PaulG Toys,https://www.linkedin.com/sales/accounts/insights?companyId=5126621,http://www.forceflyers.com,"Columbus, Ohio Area",Consumer Goods,201-500,0 employees on LinkedIn,5126621
421,Jet Creations Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=3319633,http://www.JetCreations.com,Washington D.C. Metro Area,Consumer Goods,201-500,10 employees on LinkedIn,3319633
422,Chicago Flag,https://www.linkedin.com/sales/accounts/insights?companyId=905771,http://www.cfflag.com,United States,Consumer Goods,201-500,5 employees on LinkedIn,905771
423,Grace Direct,https://www.linkedin.com/sales/accounts/insights?companyId=4089706,,"Greenville, South Carolina Area",Consumer Goods,201-500,13 employees on LinkedIn,4089706
424,Dimensions Crafts LLC,https://www.linkedin.com/sales/accounts/insights?companyId=604473,http://www.dimensions-crafts.com,"Reading, Pennsylvania Area",Consumer Goods,201-500,3 employees on LinkedIn,604473
425,Glasrite of Florida,https://www.linkedin.com/sales/accounts/insights?companyId=785427,http://www.glasrite.com,"Louisville, Kentucky Area",Consumer Goods,201-500,4 employees on LinkedIn,785427
426,Metabolife International,https://www.linkedin.com/sales/accounts/insights?companyId=93089,,United States,Consumer Goods,201-500,4 employees on LinkedIn,93089
427,Woodplay Playsets,https://www.linkedin.com/sales/accounts/insights?companyId=3148077,http://www.swingsets.com/,"Raleigh-Durham, North Carolina Area",Consumer Goods,201-500,1 employees on LinkedIn,3148077
428,"Blue Bell Mattress Co., LLC",https://www.linkedin.com/sales/accounts/insights?companyId=18391122,http://bluebellmattress.com/,"Hartford, Connecticut Area",Consumer Goods,201-500,10 employees on LinkedIn,18391122
429,"Enesco, LLC",https://www.linkedin.com/sales/accounts/insights?companyId=15377650,http://enescollc.com,Greater Chicago Area,Consumer Goods,201-500,8 employees on LinkedIn,15377650
430,Prime Office Products,https://www.linkedin.com/sales/accounts/insights?companyId=129525,,United States,Consumer Goods,201-500,9 employees on LinkedIn,129525
431,"MVP Group International, Inc",https://www.linkedin.com/sales/accounts/insights?companyId=14390630,http://www.mvpgroupint.com/,United States,Consumer Goods,201-500,1 employees on LinkedIn,14390630
432,"Just Packaging, Incl",https://www.linkedin.com/sales/accounts/insights?companyId=6803172,http://justpackaging.com,Greater New York City Area,Consumer Goods,201-500,10 employees on LinkedIn,6803172
433,Sunshine Biscuits Inc,https://www.linkedin.com/sales/accounts/insights?companyId=5851438,,,Consumer Goods,201-500,7 employees on LinkedIn,5851438
434,"Decor, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=5363645,http://www.decor-group.com,Greater New York City Area,Consumer Goods,201-500,4 employees on LinkedIn,5363645
435,My Oreck Store,https://www.linkedin.com/sales/accounts/insights?companyId=27020340,,"Houston, Texas Area",Consumer Goods,201-500,7 employees on LinkedIn,27020340
436,Dreison International Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=6305341,http://www.dreison.com,,Consumer Goods,201-500,7 employees on LinkedIn,6305341
437,M T H,https://www.linkedin.com/sales/accounts/insights?companyId=8991096,,,Consumer Goods,201-500,8 employees on LinkedIn,8991096
438,Nordic Track Inc,https://www.linkedin.com/sales/accounts/insights?companyId=8134531,http://www.nordictrack.com/,,Consumer Goods,201-500,1 employees on LinkedIn,8134531
439,Franklin Connections,https://www.linkedin.com/sales/accounts/insights?companyId=133953,,United States,Consumer Goods,201-500,3 employees on LinkedIn,133953
440,Gantos Inc,https://www.linkedin.com/sales/accounts/insights?companyId=5734270,,,Consumer Goods,201-500,11 employees on LinkedIn,5734270
441,Bear,https://www.linkedin.com/sales/accounts/insights?companyId=16104295,http://bearandsoncutlery.com,"Anniston, Alabama Area",Consumer Goods,201-500,9 employees on LinkedIn,16104295
442,"Dexter-Russell, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=11121352,https://www.dexter1818.com,Greater Boston Area,Consumer Goods,201-500,14 employees on LinkedIn,11121352
443,"JN Group, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=28173647,http://www.jngroupinc.com,Hawaiian Islands,Consumer Goods,201-500,9 employees on LinkedIn,28173647
444,"Reecon North America, L.L.C. DBA: Thermablaster",https://www.linkedin.com/sales/accounts/insights?companyId=2413626,http://www.thermablaster.com,Greater Pittsburgh Area,Consumer Goods,201-500,3 employees on LinkedIn,2413626
445,"Minka Lighting, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=15335383,http://minka.com,Greater Los Angeles Area,Consumer Goods,201-500,3 employees on LinkedIn,15335383
446,Nebraska Meat Corporation,https://www.linkedin.com/sales/accounts/insights?companyId=924025,http://nebraskameat.com,Greater New York City Area,Consumer Goods,201-500,1 employees on LinkedIn,924025
447,Four Point Products,https://www.linkedin.com/sales/accounts/insights?companyId=10292300,http://www.fourpoint.com,"Birmingham, Alabama Area",Consumer Goods,201-500,2 employees on LinkedIn,10292300
448,"Mingle Metal, Ltd.",https://www.linkedin.com/sales/accounts/insights?companyId=10259744,http://www.mingle.com.hk,Greater Minneapolis-St. Paul Area,Consumer Goods,201-500,1 employees on LinkedIn,10259744
449,Sears Corp,https://www.linkedin.com/sales/accounts/insights?companyId=8601658,,,Consumer Goods,201-500,4 employees on LinkedIn,8601658
450,"Danco, Inc. (NCH Corporation)",https://www.linkedin.com/sales/accounts/insights?companyId=29214437,https://www.danco.com/,Dallas/Fort Worth Area,Consumer Goods,201-500,3 employees on LinkedIn,29214437
451,GGL Inc,https://www.linkedin.com/sales/accounts/insights?companyId=8281607,http://www.locationdoutilsggl.ca/,,Consumer Goods,201-500,2 employees on LinkedIn,8281607
452,Guardian Floor Protection,https://www.linkedin.com/sales/accounts/insights?companyId=27010308,http://www.guardianmats.com/,Greater Atlanta Area,Consumer Goods,201-500,0 employees on LinkedIn,27010308
453,Outdoor Seasons,https://www.linkedin.com/sales/accounts/insights?companyId=120618,,United States,Consumer Goods,201-500,3 employees on LinkedIn,120618
454,NorCal Cannabis Co,https://www.linkedin.com/sales/accounts/insights?companyId=18648590,http://www.norcalcann.com,United States,Consumer Goods,201-500,3 employees on LinkedIn,18648590
455,Thinkspace Brands,https://www.linkedin.com/sales/accounts/insights?companyId=27058637,http://www.thinkspacebrands.com,"Jacksonville, Florida Area",Consumer Goods,201-500,0 employees on LinkedIn,27058637
456,La Casa Milano,https://www.linkedin.com/sales/accounts/insights?companyId=10203546,http://La-Casa-Usa.com,Greater Los Angeles Area,Consumer Goods,201-500,2 employees on LinkedIn,10203546
457,Tri Valley Growers,https://www.linkedin.com/sales/accounts/insights?companyId=4980721,,,Consumer Goods,201-500,6 employees on LinkedIn,4980721
458,"Seymour Manufacturing Co., Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=15495538,,"Louisville, Kentucky Area",Consumer Goods,201-500,7 employees on LinkedIn,15495538
459,Art Metal Products,https://www.linkedin.com/sales/accounts/insights?companyId=15468858,http://artmetalproducts.com,Miami/Fort Lauderdale Area,Consumer Goods,201-500,0 employees on LinkedIn,15468858
460,Green Air Care,https://www.linkedin.com/sales/accounts/insights?companyId=16210700,http://greenaircare.com,,Consumer Goods,201-500,7 employees on LinkedIn,16210700
